bull_id,bull_ebv,cow_id,cow_ebv,average_ebv,difference_ebv,inbreeding_level,fitness
NL00000051437,772.5,NL00000014305,1083.6,928.0,311.1,0.0,804.6199951171875
NL00000051437,772.5,FR00000048199,1083.5,928.0,311.0,0.0,804.6000366210938
NL00000051437,772.5,GB00000034384,1083.5,928.0,311.0,0.0,804.6000366210938
NL00000051437,772.5,US00000048454,1083.4,928.0,310.9,0.0,804.5800170898438
DE00000001742,1510.6,NL00000093559,-509.1,500.7,2019.7,0.0,804.5
NL00000051437,772.5,FR00000009051,1083.3,927.9,310.8,0.0,804.47998046875
DE00000001742,1510.6,US00000069346,-509.7,500.4,2020.3,0.0,804.3800048828125
NL00000051437,772.5,DE00000014506,1083.2,927.8,310.7,0.0,804.3800048828125
NL00000051437,772.5,RU00000039705,1083.2,927.8,310.7,0.0,804.3800048828125
NL00000051437,772.5,NL00000021151,1083.1,927.8,310.6,0.0,804.3599853515625
NL00000051437,772.5,NL00000021153,1083.0,927.8,310.5,0.0,804.3399658203125
NL00000051437,772.5,FR00000041465,1083.0,927.8,310.5,0.0,804.3399658203125
NL00000051437,772.5,US00000030982,1083.0,927.8,310.5,0.0,804.3399658203125
NL00000051437,772.5,NL00000012145,1083.0,927.8,310.5,0.0,804.3399658203125
NL00000051437,772.5,DE00000014364,1082.8,927.7,310.3,0.0,804.2200317382812
NL00000051437,772.5,GB00000011904,1082.7,927.6,310.2,0.0,804.1199951171875
DE00000001742,1510.6,RU00000083054,-511.2,499.7,2021.8,0.0,804.1199951171875
NL00000051437,772.5,US00000014397,1082.7,927.6,310.2,0.0,804.1199951171875
DE00000001742,1510.6,DE00000069886,-512.1,499.2,2022.7,0.0,803.9000244140625
DE00000001742,1510.6,FR00000080917,-512.4,499.1,2023.0,0.0,803.8800048828125
NL00000051437,772.5,US00000027092,1082.1,927.3,309.6,0.0,803.760009765625
NL00000051437,772.5,US00000050047,1081.7,927.1,309.2,0.0,803.52001953125
DE00000001742,1510.6,FR00000051569,-514.3,498.1,2024.9,0.0,803.4600219726562
NL00000051437,772.5,FR00000027438,1081.4,927.0,308.9,0.0,803.3800048828125
NL00000051437,772.5,FR00000004240,1081.0,926.8,308.5,0.0,803.1400146484375
NL00000051437,772.5,NL00000005298,1080.8,926.7,308.3,0.0,803.02001953125
NL00000051437,772.5,DE00000037305,1080.7,926.6,308.2,0.0,802.9199829101562
DE00000001742,1510.6,NL00000062067,-517.6,496.5,2028.2,0.0,802.8399658203125
NL00000051437,772.5,RU00000023827,1080.5,926.5,308.0,0.0,802.7999877929688
DE00000001742,1510.6,DE00000079441,-518.6,496.0,2029.2,0.0,802.6400146484375
DE00000001742,1510.6,FR00000081938,-518.6,496.0,2029.2,0.0,802.6400146484375
NL00000051437,772.5,US00000013052,1080.2,926.3,307.7,0.0,802.5799560546875
DE00000001742,1510.6,NL00000085585,-519.2,495.7,2029.8,0.0,802.52001953125
NL00000051437,772.5,NL00000015594,1079.9,926.2,307.4,0.0,802.4400024414062
DE00000001742,1510.6,US00000078073,-519.7,495.4,2030.3,0.0,802.3800048828125
DE00000001742,1510.6,DE00000072701,-520.1,495.2,2030.7,0.0,802.2999877929688
DE00000001742,1510.6,GB00000058564,-521.1,494.8,2031.7,0.0,802.1799926757812
NL00000051437,772.5,FR00000041403,1079.4,926.0,306.9,0.0,802.1799926757812
DE00000001742,1510.6,DE00000054418,-521.1,494.8,2031.7,0.0,802.1799926757812
NL00000051437,772.5,RU00000038583,1079.3,925.9,306.8,0.0,802.0800170898438
DE00000001742,1510.6,US00000080959,-521.8,494.4,2032.4,0.0,802.0
NL00000051437,772.5,NL00000040636,1079.2,925.8,306.7,0.0,801.9800415039062
NL00000051437,772.5,US00000048136,1079.1,925.8,306.6,0.0,801.9600219726562
DE00000001742,1510.6,GB00000085286,-522.6,494.0,2033.2,0.0,801.8399658203125
NL00000051437,772.5,NL00000047815,1078.5,925.5,306.0,0.0,801.6000366210938
NL00000051437,772.5,RU00000011053,1078.5,925.5,306.0,0.0,801.6000366210938
NL00000051437,772.5,GB00000041620,1078.5,925.5,306.0,0.0,801.6000366210938
NL00000051437,772.5,GB00000033228,1078.5,925.5,306.0,0.0,801.6000366210938
DE00000001742,1510.6,GB00000079141,-524.2,493.2,2034.8,0.0,801.52001953125
DE00000001742,1510.6,FR00000070830,-524.1,493.2,2034.7,0.0,801.5
NL00000051437,772.5,GB00000034330,1078.3,925.4,305.8,0.0,801.47998046875
NL00000051437,772.5,RU00000031905,1078.2,925.3,305.7,0.0,801.3800048828125
NL00000051437,772.5,NL00000020832,1078.1,925.3,305.6,0.0,801.3599853515625
NL00000051437,772.5,GB00000011106,1078.1,925.3,305.6,0.0,801.3599853515625
NL00000051437,772.5,NL00000048085,1078.0,925.2,305.5,0.0,801.260009765625
NL00000051437,772.5,GB00000027094,1078.0,925.2,305.5,0.0,801.260009765625
NL00000051437,772.5,FR00000033638,1078.0,925.2,305.5,0.0,801.260009765625
NL00000051437,772.5,DE00000043518,1077.8,925.2,305.3,0.0,801.2200317382812
DE00000001742,1510.6,GB00000089395,-527.0,491.8,2037.6,0.0,800.9599609375
NL00000051437,772.5,NL00000047931,1077.2,924.8,304.7,0.0,800.780029296875
NL00000051437,772.5,US00000026792,1077.0,924.8,304.5,0.0,800.7400512695312
DE00000001742,1510.6,RU00000083071,-528.1,491.2,2038.7,0.0,800.7000122070312
NL00000051437,772.5,NL00000045014,1076.6,924.5,304.1,0.0,800.4200439453125
NL00000051437,772.5,NL00000048133,1076.5,924.5,304.0,0.0,800.4000244140625
NL00000051437,772.5,FR00000008132,1076.3,924.4,303.8,0.0,800.280029296875
NL00000051437,772.5,RU00000038576,1076.2,924.3,303.7,0.0,800.1799926757812
NL00000051437,772.5,NL00000022270,1076.1,924.3,303.6,0.0,800.1600341796875
NL00000051437,772.5,GB00000046311,1076.0,924.2,303.5,0.0,800.06005859375
NL00000051437,772.5,US00000023578,1075.8,924.2,303.3,0.0,800.02001953125
DE00000001742,1510.6,FR00000078828,-532.1,489.2,2042.7,0.0,799.9000244140625
NL00000051437,772.5,FR00000045204,1075.5,924.0,303.0,0.0,799.7999877929688
NL00000051437,772.5,DE00000037922,1075.2,923.8,302.7,0.0,799.5799560546875
DE00000001742,1510.6,DE00000051471,-535.4,487.6,2046.0,0.0,799.280029296875
NL00000051437,772.5,DE00000035066,1074.5,923.5,302.0,0.0,799.2000122070312
NL00000051437,772.5,RU00000014206,1074.5,923.5,302.0,0.0,799.2000122070312
DE00000001742,1510.6,FR00000069426,-535.8,487.4,2046.4,0.0,799.2000122070312
DE00000001742,1510.6,FR00000068475,-536.2,487.2,2046.8,0.0,799.1199951171875
NL00000051437,772.5,GB00000013929,1074.3,923.4,301.8,0.0,799.0800170898438
NL00000051437,772.5,US00000007121,1074.3,923.4,301.8,0.0,799.0800170898438
DE00000001742,1510.6,DE00000089399,-537.0,486.8,2047.6,0.0,798.9599609375
DE00000001742,1510.6,RU00000076319,-537.4,486.6,2048.0,0.0,798.8800048828125
NL00000051437,772.5,US00000029331,1074.0,923.2,301.5,0.0,798.8599853515625
NL00000051437,772.5,DE00000017966,1074.0,923.2,301.5,0.0,798.8599853515625
NL00000051437,772.5,NL00000012528,1073.8,923.2,301.3,0.0,798.8200073242188
DE00000001742,1510.6,US00000066264,-538.3,486.1,2048.9,0.0,798.6600341796875
DE00000001742,1510.6,DE00000063720,-538.5,486.0,2049.1,0.0,798.6200561523438
NL00000051437,772.5,NL00000009072,1073.6,923.0,301.1,0.0,798.6199951171875
NL00000051437,772.5,DE00000013019,1073.5,923.0,301.0,0.0,798.6000366210938
DE00000001742,1510.6,FR00000073516,-538.8,485.9,2049.4,0.0,798.5999755859375
DE00000001742,1510.6,NL00000064711,-538.8,485.9,2049.4,0.0,798.5999755859375
DE00000001742,1510.6,FR00000053681,-538.8,485.9,2049.4,0.0,798.5999755859375
DE00000001742,1510.6,GB00000067134,-539.3,485.6,2049.9,0.0,798.4599609375
NL00000051437,772.5,NL00000005050,1073.0,922.8,300.5,0.0,798.3399658203125
NL00000051437,772.5,NL00000046388,1073.0,922.8,300.5,0.0,798.3399658203125
NL00000051437,772.5,DE00000006948,1073.0,922.8,300.5,0.0,798.3399658203125
DE00000001742,1510.6,GB00000073647,-540.5,485.0,2051.1,0.0,798.2200317382812
DE00000001742,1510.6,DE00000065677,-541.1,484.8,2051.7,0.0,798.1799926757812
NL00000051437,772.5,DE00000005672,1072.5,922.5,300.0,0.0,798.0
NL00000051437,772.5,US00000005889,1072.3,922.4,299.8,0.0,797.8800659179688
NL00000051437,772.5,DE00000035625,1072.1,922.3,299.6,0.0,797.760009765625
DE00000001742,1510.6,RU00000061433,-542.9,483.8,2053.5,0.0,797.739990234375
NL00000051437,772.5,US00000036873,1071.9,922.2,299.4,0.0,797.6400146484375
DE00000001742,1510.6,DE00000093425,-543.5,483.5,2054.1,0.0,797.6200561523438
NL00000051437,772.5,DE00000028451,1071.4,922.0,298.9,0.0,797.3800048828125
DE00000001742,1510.6,GB00000071534,-545.7,482.4,2056.3,0.0,797.1800537109375
NL00000051437,772.5,DE00000039766,1070.8,921.7,298.3,0.0,797.02001953125
DE00000001742,1510.6,NL00000055037,-547.1,481.8,2057.7,0.0,796.97998046875
DE00000001742,1510.6,GB00000051757,-547.1,481.8,2057.7,0.0,796.97998046875
DE00000001742,1510.6,DE00000071058,-546.9,481.8,2057.5,0.0,796.9400024414062
NL00000051437,772.5,GB00000036606,1070.4,921.5,297.9,0.0,796.780029296875
NL00000051437,772.5,GB00000023398,1070.3,921.4,297.8,0.0,796.6800537109375
DE00000001742,1510.6,DE00000066260,-548.7,480.9,2059.3,0.0,796.5800170898438
NL00000051437,772.5,FR00000038349,1070.2,921.3,297.7,0.0,796.5799560546875
DE00000001742,1510.6,RU00000055990,-549.8,480.4,2060.4,0.0,796.4000244140625
DE00000001742,1510.6,DE00000068523,-550.3,480.1,2060.9,0.0,796.260009765625
DE00000001742,1510.6,FR00000087951,-550.7,479.9,2061.3,0.0,796.1800537109375
NL00000051437,772.5,NL00000025963,1069.3,920.9,296.8,0.0,796.0800170898438
NL00000051437,772.5,GB00000005201,1069.2,920.8,296.7,0.0,795.9800415039062
DE00000001742,1510.6,GB00000052879,-552.1,479.2,2062.7,0.0,795.9000244140625
NL00000051437,772.5,RU00000042632,1068.8,920.7,296.3,0.0,795.8200073242188
DE00000001742,1510.6,DE00000051805,-552.7,478.9,2063.3,0.0,795.780029296875
NL00000051437,772.5,US00000039704,1068.6,920.5,296.1,0.0,795.6199951171875
NL00000051437,772.5,NL00000032493,1068.6,920.5,296.1,0.0,795.6199951171875
NL00000051437,772.5,RU00000005469,1068.5,920.5,296.0,0.0,795.6000366210938
NL00000051437,772.5,DE00000045557,1068.5,920.5,296.0,0.0,795.6000366210938
NL00000051437,772.5,NL00000040048,1068.4,920.5,295.9,0.0,795.5800170898438
DE00000001742,1510.6,US00000074026,-554.1,478.2,2064.7,0.0,795.5
NL00000051437,772.5,RU00000045326,1068.2,920.3,295.7,0.0,795.3800048828125
DE00000001742,1510.6,RU00000051549,-554.7,477.9,2065.3,0.0,795.3800048828125
NL00000051437,772.5,DE00000019137,1068.1,920.3,295.6,0.0,795.3599853515625
DE00000001742,1510.6,US00000084661,-555.4,477.6,2066.0,0.0,795.280029296875
DE00000001742,1510.6,GB00000051627,-555.4,477.6,2066.0,0.0,795.280029296875
NL00000051437,772.5,DE00000030129,1068.0,920.2,295.5,0.0,795.260009765625
NL00000051437,772.5,GB00000008822,1067.9,920.2,295.4,0.0,795.2400512695312
DE00000001742,1510.6,FR00000063009,-556.6,477.0,2067.2,0.0,795.0400390625
NL00000051437,772.5,US00000038319,1067.5,920.0,295.0,0.0,795.0
NL00000051437,772.5,RU00000026905,1067.4,920.0,294.9,0.0,794.97998046875
NL00000051437,772.5,NL00000005816,1067.4,920.0,294.9,0.0,794.97998046875
DE00000001742,1510.6,GB00000055586,-557.4,476.6,2068.0,0.0,794.8800048828125
NL00000051437,772.5,RU00000007023,1067.1,919.8,294.6,0.0,794.760009765625
DE00000001742,1510.6,RU00000051766,-558.2,476.2,2068.8,0.0,794.7200317382812
DE00000001742,1510.6,FR00000051617,-558.4,476.1,2069.0,0.0,794.6800537109375
DE00000001742,1510.6,NL00000076990,-558.8,475.9,2069.4,0.0,794.5999755859375
DE00000001742,1510.6,US00000084833,-559.1,475.8,2069.7,0.0,794.5799560546875
NL00000051437,772.5,GB00000034268,1066.6,919.5,294.1,0.0,794.4200439453125
NL00000051437,772.5,RU00000012736,1066.4,919.5,293.9,0.0,794.3800048828125
NL00000051437,772.5,NL00000037918,1065.9,919.2,293.4,0.0,794.0400390625
NL00000051437,772.5,RU00000036407,1065.8,919.2,293.3,0.0,794.02001953125
NL00000051437,772.5,DE00000047953,1065.7,919.1,293.2,0.0,793.9199829101562
DE00000001742,1510.6,DE00000059429,-562.1,474.2,2072.7,0.0,793.9000244140625
NL00000051437,772.5,RU00000015280,1065.5,919.0,293.0,0.0,793.7999877929688
NL00000051437,772.5,US00000008742,1065.3,918.9,292.8,0.0,793.6800537109375
NL00000051437,772.5,RU00000038092,1065.2,918.8,292.7,0.0,793.5799560546875
NL00000051437,772.5,DE00000044302,1065.1,918.8,292.6,0.0,793.5599975585938
NL00000051437,772.5,DE00000034453,1065.0,918.8,292.5,0.0,793.5399780273438
NL00000051437,772.5,FR00000048921,1065.0,918.8,292.5,0.0,793.5399780273438
NL00000051437,772.5,GB00000036705,1064.8,918.7,292.3,0.0,793.4200439453125
DE00000001742,1510.6,DE00000072873,-565.6,472.5,2076.2,0.0,793.239990234375
NL00000051437,772.5,RU00000043488,1064.6,918.5,292.1,0.0,793.219970703125
NL00000051437,772.5,RU00000015048,1064.5,918.5,292.0,0.0,793.2000122070312
DE00000001742,1510.6,US00000051681,-566.0,472.3,2076.6,0.0,793.1600341796875
NL00000051437,772.5,RU00000031563,1064.3,918.4,291.8,0.0,793.0800170898438
DE00000001742,1510.6,FR00000078999,-567.0,471.8,2077.6,0.0,792.9600219726562
DE00000001742,1510.6,RU00000075064,-567.0,471.8,2077.6,0.0,792.9600219726562
NL00000051437,772.5,NL00000029976,1064.1,918.3,291.6,0.0,792.9600219726562
DE00000001742,1510.6,NL00000080352,-567.4,471.6,2078.0,0.0,792.8800048828125
NL00000051437,772.5,DE00000040317,1063.7,918.1,291.2,0.0,792.719970703125
NL00000051437,772.5,FR00000033977,1063.7,918.1,291.2,0.0,792.719970703125
DE00000001742,1510.6,RU00000083979,-568.5,471.0,2079.1,0.0,792.6200561523438
NL00000051437,772.5,DE00000044310,1063.6,918.0,291.1,0.0,792.6199951171875
NL00000051437,772.5,GB00000012924,1063.5,918.0,291.0,0.0,792.6000366210938
NL00000051437,772.5,NL00000035476,1063.4,918.0,290.9,0.0,792.5800170898438
DE00000001742,1510.6,GB00000063552,-568.9,470.8,2079.5,0.0,792.5399780273438
NL00000051437,772.5,US00000018015,1063.0,917.8,290.5,0.0,792.3399658203125
NL00000051437,772.5,GB00000044331,1062.9,917.7,290.4,0.0,792.2400512695312
NL00000051437,772.5,FR00000049918,1062.8,917.7,290.3,0.0,792.2200317382812
NL00000051437,772.5,FR00000018564,1062.8,917.7,290.3,0.0,792.2200317382812
DE00000001742,1510.6,FR00000072717,-571.6,469.5,2082.2,0.0,792.0400390625
NL00000051437,772.5,US00000004232,1062.5,917.5,290.0,0.0,792.0
NL00000051437,772.5,GB00000030446,1062.3,917.4,289.8,0.0,791.8800659179688
NL00000051437,772.5,US00000044995,1062.2,917.3,289.7,0.0,791.780029296875
DE00000001742,1510.6,RU00000078665,-572.7,468.9,2083.3,0.0,791.780029296875
NL00000051437,772.5,NL00000005869,1062.1,917.3,289.6,0.0,791.760009765625
DE00000001742,1510.6,US00000077868,-572.9,468.8,2083.5,0.0,791.739990234375
NL00000051437,772.5,FR00000022388,1062.0,917.2,289.5,0.0,791.6600341796875
NL00000051437,772.5,RU00000048571,1061.9,917.2,289.4,0.0,791.6400146484375
NL00000051437,772.5,FR00000033590,1061.9,917.2,289.4,0.0,791.6400146484375
NL00000051437,772.5,GB00000010572,1061.9,917.2,289.4,0.0,791.6400146484375
NL00000051437,772.5,DE00000008646,1061.8,917.2,289.3,0.0,791.6199951171875
DE00000001742,1510.6,FR00000064540,-573.8,468.4,2084.4,0.0,791.5999755859375
DE00000001742,1510.6,US00000089800,-574.0,468.3,2084.6,0.0,791.5599975585938
NL00000051437,772.5,FR00000014216,1061.7,917.1,289.2,0.0,791.52001953125
NL00000051437,772.5,US00000014203,1061.7,917.1,289.2,0.0,791.52001953125
NL00000051437,772.5,DE00000012327,1061.7,917.1,289.2,0.0,791.52001953125
NL00000051437,772.5,NL00000026959,1061.7,917.1,289.2,0.0,791.52001953125
NL00000051437,772.5,FR00000035319,1061.5,917.0,289.0,0.0,791.4000244140625
NL00000051437,772.5,US00000050286,1061.4,917.0,288.9,0.0,791.3800048828125
DE00000001742,1510.6,DE00000067870,-575.2,467.7,2085.8,0.0,791.3200073242188
DE00000001742,1510.6,US00000072731,-576.4,467.1,2087.0,0.0,791.0800170898438
NL00000051437,772.5,DE00000027044,1060.9,916.7,288.4,0.0,791.0400390625
NL00000051437,772.5,NL00000005636,1060.9,916.7,288.4,0.0,791.0400390625
DE00000001742,1510.6,FR00000072782,-576.7,466.9,2087.3,0.0,790.97998046875
DE00000001742,1510.6,DE00000078652,-577.0,466.8,2087.6,0.0,790.9600219726562
DE00000001742,1510.6,RU00000079270,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000052437,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000071072,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000077689,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000078942,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000052690,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000056180,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000074087,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000079592,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000067667,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,GB00000077351,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000060296,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000052273,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000088654,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000068732,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000079423,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000080141,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,GB00000074513,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000067463,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000077158,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000057512,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000058309,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000077717,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000093214,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000075229,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000062540,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000069144,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,GB00000092273,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000068045,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000090704,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000084421,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000064187,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000055096,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000074586,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000061003,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000060984,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000070625,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000081279,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000069496,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000060862,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000075610,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000067606,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000068963,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000086237,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000092083,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000081428,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000065863,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000067720,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000085104,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000063897,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000067415,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000088782,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000060721,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000076049,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000058519,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000066062,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000092035,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,GB00000081543,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000058241,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000066108,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,GB00000069256,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,NL00000051968,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000079605,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,US00000054220,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,DE00000074878,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,FR00000073135,-576.9,466.8,2087.5,0.0,790.9400024414062
DE00000001742,1510.6,RU00000062282,-577.5,466.5,2088.1,0.0,790.820068359375
DE00000001742,1510.6,FR00000091866,-577.8,466.4,2088.4,0.0,790.7999877929688
DE00000001742,1510.6,RU00000083985,-578.8,465.9,2089.4,0.0,790.5999755859375
DE00000001742,1510.6,DE00000078750,-579.3,465.6,2089.9,0.0,790.4599609375
DE00000001742,1510.6,RU00000052638,-579.6,465.5,2090.2,0.0,790.4400024414062
NL00000051437,772.5,US00000050063,1059.7,916.1,287.2,0.0,790.3200073242188
NL00000051437,772.5,DE00000050037,1059.7,916.1,287.2,0.0,790.3200073242188
DE00000001742,1510.6,FR00000053366,-580.3,465.1,2090.9,0.0,790.260009765625
NL00000051437,772.5,GB00000015357,1059.6,916.0,287.1,0.0,790.219970703125
NL00000051437,772.5,US00000012484,1059.5,916.0,287.0,0.0,790.2000122070312
NL00000051437,772.5,GB00000020329,1059.3,915.9,286.8,0.0,790.0800170898438
NL00000051437,772.5,NL00000047192,1059.3,915.9,286.8,0.0,790.0800170898438
NL00000051437,772.5,US00000012765,1058.9,915.7,286.4,0.0,789.8399658203125
DE00000001742,1510.6,NL00000090422,-582.8,463.9,2093.4,0.0,789.7999877929688
NL00000051437,772.5,NL00000019439,1058.7,915.6,286.2,0.0,789.719970703125
NL00000051437,772.5,FR00000021408,1058.7,915.6,286.2,0.0,789.719970703125
NL00000051437,772.5,RU00000020653,1058.6,915.5,286.1,0.0,789.6199951171875
NL00000051437,772.5,GB00000017554,1058.5,915.5,286.0,0.0,789.6000366210938
NL00000051437,772.5,DE00000004763,1058.3,915.4,285.8,0.0,789.47998046875
NL00000051437,772.5,GB00000045018,1057.9,915.2,285.4,0.0,789.2400512695312
DE00000001742,1510.6,FR00000054223,-586.2,462.2,2096.8,0.0,789.1199951171875
NL00000051437,772.5,DE00000036615,1057.7,915.1,285.2,0.0,789.1199951171875
NL00000051437,772.5,FR00000030955,1057.7,915.1,285.2,0.0,789.1199951171875
DE00000001742,1510.6,FR00000076471,-586.8,461.9,2097.4,0.0,789.0
NL00000051437,772.5,NL00000008354,1057.4,915.0,284.9,0.0,788.97998046875
DE00000001742,1510.6,RU00000060637,-586.7,461.9,2097.3,0.0,788.97998046875
DE00000001742,1510.6,GB00000063425,-587.2,461.7,2097.8,0.0,788.9200439453125
NL00000051437,772.5,FR00000041573,1057.3,914.9,284.8,0.0,788.8800659179688
NL00000051437,772.5,GB00000034680,1057.3,914.9,284.8,0.0,788.8800659179688
DE00000001742,1510.6,GB00000057218,-587.6,461.5,2098.2,0.0,788.8399658203125
NL00000051437,772.5,RU00000048186,1057.2,914.8,284.7,0.0,788.780029296875
DE00000001742,1510.6,DE00000070478,-588.4,461.1,2099.0,0.0,788.6800537109375
DE00000001742,1510.6,FR00000073396,-588.5,461.0,2099.1,0.0,788.6200561523438
NL00000051437,772.5,GB00000031322,1056.7,914.6,284.2,0.0,788.52001953125
NL00000051437,772.5,FR00000042276,1056.7,914.6,284.2,0.0,788.52001953125
NL00000051437,772.5,NL00000015354,1056.5,914.5,284.0,0.0,788.4000244140625
NL00000051437,772.5,US00000026467,1056.4,914.5,283.9,0.0,788.3800048828125
DE00000001742,1510.6,GB00000051577,-590.7,459.9,2101.3,0.0,788.1800537109375
NL00000051437,772.5,FR00000034456,1056.2,914.3,283.7,0.0,788.1799926757812
NL00000051437,772.5,DE00000035639,1055.9,914.2,283.4,0.0,788.0400390625
DE00000001742,1510.6,US00000088448,-592.2,459.2,2102.8,0.0,787.9200439453125
NL00000051437,772.5,RU00000021836,1055.5,914.0,283.0,0.0,787.7999877929688
NL00000051437,772.5,US00000005798,1055.5,914.0,283.0,0.0,787.7999877929688
NL00000051437,772.5,RU00000007523,1055.5,914.0,283.0,0.0,787.7999877929688
DE00000001742,1510.6,GB00000078116,-592.7,458.9,2103.3,0.0,787.780029296875
NL00000051437,772.5,NL00000044565,1055.3,913.9,282.8,0.0,787.6800537109375
DE00000001742,1510.6,DE00000072385,-593.7,458.4,2104.3,0.0,787.5800170898438
NL00000051437,772.5,FR00000025860,1055.1,913.8,282.6,0.0,787.5599975585938
NL00000051437,772.5,FR00000039330,1054.9,913.7,282.4,0.0,787.4400024414062
NL00000051437,772.5,GB00000023910,1054.8,913.7,282.3,0.0,787.4200439453125
NL00000051437,772.5,US00000037514,1054.7,913.6,282.2,0.0,787.3200073242188
