bull_id,cow_id
DE00000001742,DE00000062226
US00000003013,FR00000062042
US00000003013,RU00000083346
US00000051455,GB00000035100
US00000051455,NL00000011973
DE00000080214,NL00000035108
US00000003507,DE00000072735
NL00000050788,NL00000011984
NL00000050788,NL00000011988
GB00000052082,FR00000011990
NL00000050889,US00000011991
NL00000050788,RU00000011998
NL00000051437,GB00000012012
US00000051108,FR00000035150
US00000003507,GB00000083218
US00000003507,US00000072785
DE00000001742,DE00000051605
US00000000795,RU00000072799
US00000000795,DE00000062121
US00000003507,DE00000062332
US00000003013,NL00000072945
DE00000001742,NL00000072806
US00000000795,US00000051815
US00000003507,RU00000083144
US00000003013,NL00000083087
US00000000795,GB00000051654
US00000003013,DE00000051758
DE00000001742,GB00000051554
US00000003507,RU00000083163
US00000000795,NL00000083223
US00000003507,GB00000083165
US00000000795,GB00000051754
US00000000795,GB00000062223
DE00000001742,DE00000072972
US00000000795,FR00000072705
US00000003013,NL00000051516
US00000003507,GB00000051521
US00000000795,FR00000083019
US00000003507,NL00000062062
US00000003507,FR00000072717
US00000000795,DE00000051785
US00000000795,DE00000062252
DE00000001742,RU00000062302
US00000003507,NL00000083011
US00000000795,DE00000072719
US00000003013,DE00000051531
US00000003507,DE00000083069
US00000003013,DE00000072724
US00000000795,FR00000083345
US00000003507,RU00000051712
US00000003507,GB00000072663
US00000003507,US00000083257
US00000000795,NL00000051736
US00000000795,NL00000083269
US00000003507,NL00000072666
DE00000001742,NL00000083119
US00000000795,DE00000051728
US00000003507,RU00000083243
US00000000795,US00000062173
US00000000795,RU00000062177
US00000003507,DE00000072766
US00000000795,RU00000051679
US00000003013,DE00000083077
US00000000795,DE00000083222
US00000003507,US00000051618
US00000000795,GB00000083010
DE00000001742,DE00000072756
US00000000795,DE00000051624
US00000000795,FR00000072811
US00000000795,NL00000062232
US00000003013,DE00000083230
US00000000795,US00000072917
US00000003013,GB00000062310
NL00000050788,FR00000039368
US00000000795,RU00000072747
US00000003013,FR00000051535
US00000003013,DE00000051538
US00000000795,NL00000062164
US00000000795,US00000051508
US00000000795,US00000072750
US00000003013,GB00000051509
US00000000795,DE00000062298
DE00000001742,DE00000051753
US00000000795,DE00000083088
US00000000795,FR00000051470
US00000003507,GB00000062090
US00000003507,GB00000062285
US00000000795,US00000062093
US00000000795,FR00000051726
US00000000795,RU00000062033
US00000000795,US00000051578
DE00000001742,RU00000062327
DE00000001742,DE00000051594
US00000000795,FR00000072939
US00000003507,GB00000062391
US00000003507,GB00000083350
US00000000795,DE00000062295
US00000003507,RU00000062262
US00000003507,FR00000072887
US00000003507,GB00000062297
US00000003507,GB00000051738
US00000003013,RU00000062141
US00000003507,NL00000083275
US00000000795,US00000083329
US00000003507,GB00000083122
DE00000001742,US00000072786
DE00000001742,US00000072791
US00000003507,RU00000083229
US00000003013,GB00000072795
US00000000795,DE00000051799
US00000003507,RU00000051541
US00000003507,US00000051547
US00000003507,US00000083079
US00000003507,US00000051824
US00000000795,US00000051662
US00000003507,DE00000072754
US00000003507,DE00000072804
US00000000795,DE00000083141
US00000000795,US00000051622
US00000000795,DE00000062206
US00000003013,RU00000072768
US00000000795,US00000051818
US00000003013,FR00000062323
US00000003507,NL00000083174
US00000003013,GB00000051757
US00000003013,GB00000051466
DE00000001742,US00000083192
US00000000795,US00000062215
US00000003507,FR00000083240
US00000003013,FR00000072926
US00000000795,DE00000051469
US00000003507,NL00000062124
US00000003013,US00000083039
US00000003507,RU00000083089
US00000000795,NL00000062036
US00000000795,RU00000072707
US00000003013,NL00000072708
US00000003507,DE00000062050
US00000000795,FR00000072885
DE00000001742,NL00000051567
US00000000795,GB00000051527
US00000000795,DE00000083063
US00000000795,US00000062271
US00000000795,RU00000051744
US00000003507,DE00000062107
US00000003507,GB00000051536
US00000000795,DE00000072725
US00000000795,DE00000062112
US00000000795,FR00000073003
DE00000001742,GB00000072727
US00000003013,FR00000062113
US00000003507,RU00000062356
US00000003507,NL00000083335
US00000000795,FR00000072673
NL00000050889,NL00000035526
US00000003507,FR00000062140
GB00000052082,US00000035528
US00000051455,DE00000012415
US00000000795,FR00000072688
US00000051455,GB00000035544
US00000003507,FR00000051800
US00000003507,DE00000072792
US00000000795,FR00000051791
DE00000001742,GB00000083126
US00000003507,RU00000051560
DE00000001742,DE00000062180
US00000000795,US00000073000
US00000003507,DE00000051606
US00000003507,NL00000062286
US00000003507,NL00000083231
US00000003013,GB00000072794
NL00000050788,GB00000035548
NL00000050889,US00000012439
NL00000050889,US00000014728
NL00000051437,NL00000012441
US00000003013,DE00000062149
NL00000051437,NL00000012446
US00000003507,DE00000072739
US00000000795,NL00000083129
US00000003507,DE00000072882
US00000003507,FR00000062338
US00000003507,RU00000051770
NL00000050788,NL00000012451
US00000003507,GB00000051796
US00000003013,US00000051619
US00000003013,FR00000072812
US00000000795,RU00000083242
US00000000795,GB00000083341
US00000003507,DE00000083366
US00000003507,US00000062405
DE00000001742,GB00000083297
DE00000080214,GB00000035926
GB00000052082,RU00000035935
NL00000050889,GB00000035947
NL00000050889,US00000035951
NL00000050889,NL00000012875
NL00000050788,FR00000012882
US00000051455,GB00000035993
NL00000050788,NL00000012910
US00000051455,US00000036004
GB00000052082,GB00000012924
NL00000050889,RU00000012925
NL00000050889,RU00000012945
DE00000080214,DE00000012952
DE00000080214,DE00000012972
NL00000050889,GB00000036043
US00000051455,DE00000046355
NL00000050788,GB00000036045
NL00000051437,NL00000036047
NL00000050889,US00000036061
NL00000050788,NL00000036067
NL00000051437,DE00000013001
NL00000050889,FR00000037755
DE00000080214,RU00000013003
NL00000051437,DE00000013021
NL00000051437,FR00000036115
NL00000051437,RU00000036137
NL00000050889,DE00000036142
NL00000050889,RU00000036146
US00000051455,FR00000036148
NL00000050889,NL00000036153
GB00000052082,RU00000036154
NL00000050788,DE00000036158
US00000051455,GB00000036161
NL00000051437,RU00000013073
DE00000080214,US00000036177
US00000051455,RU00000036180
NL00000050788,NL00000036181
DE00000080214,NL00000036184
US00000051455,RU00000013089
NL00000050788,US00000036191
GB00000052082,FR00000013097
NL00000051437,RU00000036208
NL00000050788,RU00000013124
NL00000051437,FR00000013131
US00000051455,GB00000036241
NL00000051437,RU00000013145
NL00000051437,DE00000036255
NL00000051437,FR00000013158
NL00000051437,GB00000036264
NL00000050889,US00000013164
NL00000051437,US00000036271
NL00000050889,NL00000013174
NL00000050889,US00000013177
NL00000051437,FR00000036285
NL00000050788,DE00000036287
NL00000050788,FR00000036306
GB00000052082,GB00000013213
US00000051455,RU00000036309
US00000051455,DE00000013249
DE00000080214,RU00000036351
NL00000050889,NL00000036352
US00000051108,GB00000013250
NL00000050788,US00000013251
NL00000050788,DE00000036356
NL00000050889,US00000013253
GB00000052082,FR00000013254
NL00000051437,RU00000013256
NL00000051437,GB00000036361
DE00000080214,GB00000036362
NL00000050788,RU00000036367
DE00000080214,NL00000013264
NL00000051437,NL00000013266
DE00000080214,FR00000036370
NL00000051437,FR00000013275
GB00000052082,RU00000013278
DE00000080214,NL00000036384
NL00000050889,DE00000013287
NL00000050788,NL00000013288
NL00000050889,NL00000036386
US00000051108,RU00000036407
US00000051108,GB00000013310
DE00000080214,RU00000036411
NL00000050889,FR00000036412
NL00000050788,DE00000036413
US00000051455,FR00000023315
NL00000050788,RU00000036414
NL00000050889,GB00000013316
NL00000050788,US00000036418
NL00000050889,DE00000036419
DE00000080214,US00000036424
US00000051455,GB00000036425
NL00000050889,RU00000036426
NL00000050788,DE00000013323
NL00000050889,RU00000036428
US00000000795,RU00000077158
NL00000050788,FR00000036437
DE00000080214,FR00000036446
NL00000050788,FR00000013345
DE00000001742,NL00000077162
DE00000080214,US00000036455
NL00000051437,US00000039385
NL00000050889,FR00000046626
DE00000080214,US00000036457
NL00000050788,FR00000013350
US00000051108,US00000036467
DE00000080214,RU00000013360
NL00000051437,DE00000015366
NL00000050788,NL00000013364
NL00000050788,RU00000014783
NL00000050889,NL00000039438
US00000051455,RU00000038092
NL00000050889,FR00000039444
US00000051455,RU00000016286
NL00000050889,GB00000013383
NL00000050889,US00000013390
DE00000080214,NL00000036494
US00000051108,DE00000036496
US00000051455,NL00000013392
DE00000080214,GB00000013396
NL00000050788,NL00000013402
NL00000051437,DE00000013410
US00000051455,RU00000036524
NL00000050788,DE00000036527
NL00000051437,DE00000013433
DE00000080214,GB00000013444
NL00000051437,DE00000036537
GB00000052082,NL00000036546
NL00000051437,FR00000036557
NL00000051437,RU00000036570
NL00000050889,GB00000036588
NL00000050788,DE00000036603
NL00000051437,RU00000036607
DE00000080214,US00000036609
NL00000051437,DE00000036617
US00000051455,US00000013505
NL00000050788,GB00000036630
US00000051455,DE00000036639
GB00000052082,NL00000013515
NL00000050889,GB00000013519
DE00000080214,DE00000036647
GB00000052082,NL00000036651
NL00000051437,US00000036659
NL00000050788,GB00000013542
DE00000080214,NL00000036666
NL00000051437,GB00000036673
GB00000052082,DE00000036674
US00000051455,FR00000013560
GB00000052082,FR00000013563
NL00000050788,GB00000036688
GB00000052082,FR00000013566
NL00000050788,US00000013573
DE00000080214,DE00000013574
NL00000050788,US00000013577
NL00000050889,NL00000036697
DE00000080214,GB00000008613
US00000051455,RU00000008615
DE00000080214,DE00000031765
NL00000050889,FR00000031767
US00000051455,GB00000031779
US00000051108,GB00000031792
GB00000052082,GB00000008667
US00000051455,NL00000031801
DE00000080214,NL00000031809
NL00000050889,GB00000031817
DE00000080214,US00000008690
GB00000052082,NL00000031826
NL00000050889,FR00000008704
DE00000080214,RU00000031837
GB00000052082,FR00000031846
GB00000052082,US00000008747
GB00000052082,FR00000031869
NL00000050889,FR00000031871
DE00000080214,NL00000008796
DE00000080214,GB00000031921
US00000051108,NL00000031925
NL00000050788,NL00000031928
NL00000050889,DE00000031934
DE00000080214,FR00000008809
US00000051455,RU00000008815
US00000051455,GB00000008822
NL00000051437,US00000008830
DE00000080214,RU00000008831
DE00000080214,DE00000031963
US00000051108,RU00000031964
NL00000050788,DE00000008843
DE00000080214,GB00000008847
NL00000050889,GB00000008852
DE00000080214,FR00000031983
NL00000050788,GB00000031992
NL00000050889,FR00000008870
NL00000050889,GB00000032028
NL00000051437,FR00000008910
US00000051455,FR00000008911
DE00000080214,GB00000032045
NL00000050889,NL00000032049
NL00000051437,GB00000032064
NL00000050788,US00000008939
DE00000080214,DE00000008941
US00000051108,NL00000032073
NL00000050788,US00000008945
NL00000050788,DE00000032074
NL00000050788,US00000032077
GB00000052082,RU00000032080
DE00000080214,FR00000032089
NL00000051437,RU00000008974
NL00000051437,NL00000008975
NL00000051437,US00000032098
US00000051455,GB00000032105
NL00000050889,RU00000008992
DE00000080214,RU00000032112
NL00000051437,US00000032117
NL00000051437,US00000009000
NL00000051437,FR00000032168
NL00000050889,DE00000009041
NL00000050889,RU00000032172
DE00000080214,NL00000009043
NL00000050788,RU00000032176
US00000051455,NL00000009052
GB00000052082,NL00000009056
NL00000050788,US00000021891
US00000000795,NL00000062043
US00000003013,NL00000072969
US00000003013,NL00000093609
US00000003013,NL00000062085
US00000003507,GB00000083050
US00000003507,FR00000083052
US00000000795,RU00000072977
US00000000795,US00000083053
US00000000795,RU00000062094
US00000003507,FR00000083215
US00000003507,GB00000072878
NL00000050788,US00000015264
US00000003507,US00000062291
US00000000795,US00000051523
US00000000795,US00000083348
US00000000795,DE00000051462
US00000003013,DE00000072862
US00000000795,NL00000062260
US00000003013,GB00000062349
US00000003013,RU00000062044
US00000003013,NL00000051778
US00000000795,FR00000051580
GB00000052082,RU00000035560
US00000000795,US00000062105
US00000000795,US00000051749
NL00000050889,RU00000035572
NL00000050889,US00000012460
DE00000080214,NL00000012467
NL00000050788,RU00000012468
NL00000050788,US00000035575
US00000000795,FR00000072855
NL00000050788,RU00000038507
NL00000050788,FR00000038454
NL00000050788,NL00000012491
US00000051108,DE00000035597
NL00000050788,US00000035598
NL00000051437,RU00000038506
DE00000080214,DE00000012496
NL00000051437,RU00000012497
GB00000052082,GB00000012498
NL00000051437,DE00000012499
NL00000050788,US00000035611
NL00000050889,US00000035676
NL00000050889,US00000012565
US00000051108,NL00000035681
NL00000050788,US00000012570
GB00000052082,NL00000035683
NL00000051437,RU00000035684
DE00000080214,RU00000012573
US00000003507,RU00000083258
US00000003013,GB00000072930
NL00000050788,DE00000012574
NL00000051437,NL00000042754
DE00000001742,NL00000083024
GB00000052082,DE00000012575
GB00000052082,FR00000035693
US00000003013,NL00000083029
DE00000001742,US00000072690
GB00000052082,NL00000012582
US00000000795,DE00000072923
US00000003013,US00000051751
US00000003013,DE00000083005
NL00000051437,FR00000012585
US00000000795,RU00000062240
US00000003507,RU00000072897
US00000003507,NL00000051667
US00000003507,DE00000051586
DE00000001742,GB00000072784
US00000003507,DE00000051589
US00000003507,RU00000072898
US00000003507,US00000083285
NL00000050889,GB00000035710
US00000003507,US00000072954
US00000000795,US00000051544
NL00000050889,US00000012600
US00000003013,FR00000083075
US00000051108,FR00000012602
US00000003507,GB00000062389
US00000003507,DE00000062197
NL00000050788,DE00000035714
US00000003507,NL00000062202
NL00000050788,NL00000035719
US00000003013,DE00000072758
NL00000050788,GB00000035741
US00000003013,US00000051714
US00000003013,RU00000083151
NL00000050889,FR00000035744
US00000000795,GB00000083106
US00000003507,DE00000072679
US00000003013,RU00000072928
NL00000050788,FR00000012633
US00000000795,FR00000072824
NL00000051437,GB00000012634
NL00000051437,RU00000012643
US00000000795,FR00000051700
US00000003013,NL00000051480
US00000003013,FR00000083040
US00000000795,DE00000062082
NL00000050889,GB00000012644
US00000000795,DE00000083045
US00000003507,NL00000072704
US00000003013,DE00000083181
NL00000051437,NL00000035749
NL00000050889,FR00000035750
US00000003013,RU00000083054
US00000003507,US00000083198
US00000003507,NL00000083109
US00000003507,US00000062099
US00000003507,NL00000072948
US00000000795,DE00000062039
US00000000795,US00000072720
US00000000795,RU00000072723
US00000000795,RU00000072876
US00000003507,US00000062294
US00000000795,US00000062165
US00000000795,RU00000072842
US00000003507,RU00000083260
US00000003013,RU00000062172
NL00000051437,RU00000035757
DE00000080214,NL00000012654
NL00000050788,DE00000012657
DE00000080214,RU00000035767
NL00000050889,GB00000035774
NL00000051437,NL00000035777
GB00000052082,RU00000012671
US00000000795,US00000072686
NL00000050889,NL00000012672
DE00000080214,FR00000012673
US00000003507,GB00000083225
NL00000050889,GB00000012674
US00000000795,FR00000062069
US00000003507,US00000083032
NL00000050889,FR00000035779
US00000000795,NL00000062276
US00000003507,GB00000083008
US00000000795,GB00000062278
US00000003013,GB00000083123
US00000000795,NL00000072787
NL00000050889,GB00000012682
DE00000001742,DE00000072790
NL00000050788,RU00000035789
US00000051455,RU00000035794
DE00000001742,NL00000083299
DE00000001742,FR00000083125
NL00000051437,GB00000012697
US00000051455,GB00000035804
US00000003507,NL00000072961
US00000003013,RU00000083128
GB00000052082,US00000035821
US00000003013,NL00000062187
NL00000051437,DE00000012735
US00000003507,RU00000062189
DE00000080214,NL00000012749
US00000000795,DE00000072848
US00000000795,NL00000062245
US00000003013,FR00000072753
NL00000050788,FR00000039373
US00000003507,NL00000051551
NL00000051437,FR00000012750
US00000003507,US00000062259
US00000003013,GB00000083082
US00000003013,GB00000051561
US00000003013,US00000083137
US00000000795,NL00000072805
DE00000001742,US00000083142
US00000000795,US00000083344
US00000003507,US00000051692
US00000051455,FR00000012751
US00000000795,DE00000062144
US00000003013,NL00000062237
US00000000795,NL00000072875
US00000000795,DE00000051633
US00000003507,GB00000072950
US00000000795,GB00000051734
US00000003013,RU00000093604
US00000003507,NL00000093584
US00000003013,US00000083347
US00000000795,NL00000083167
US00000000795,RU00000051507
US00000003507,FR00000083044
US00000003507,GB00000051473
US00000003013,NL00000051515
US00000003507,RU00000083245
US00000000795,FR00000062341
US00000003507,NL00000062229
US00000003507,FR00000083055
US00000000795,NL00000062032
US00000000795,RU00000073001
US00000003013,DE00000051730
US00000003013,RU00000051761
US00000000795,NL00000072769
US00000000795,FR00000083108
US00000000795,FR00000062134
US00000000795,DE00000072880
US00000003507,RU00000083090
US00000000795,NL00000062110
US00000003507,GB00000073008
US00000003013,FR00000051742
NL00000051437,US00000035840
US00000003507,FR00000062326
US00000000795,RU00000083278
US00000003507,DE00000082999
US00000003013,GB00000083000
US00000000795,RU00000051568
US00000003013,DE00000051767
NL00000050889,US00000039378
US00000003013,NL00000051646
US00000000795,DE00000051771
US00000003013,GB00000083315
US00000003507,NL00000083027
US00000003013,GB00000051496
US00000000795,GB00000051678
DE00000001742,GB00000072895
US00000000795,DE00000062142
DE00000001742,US00000072996
US00000003507,FR00000083369
US00000003507,NL00000083199
US00000003013,GB00000062255
US00000000795,FR00000083213
US00000003013,DE00000083298
US00000000795,RU00000062174
US00000003507,RU00000083250
US00000000795,DE00000062319
US00000003507,NL00000083190
NL00000051437,NL00000035841
DE00000001742,DE00000072776
US00000000795,NL00000051740
US00000000795,DE00000051600
US00000000795,NL00000062257
US00000000795,FR00000062156
US00000003013,FR00000072699
US00000003507,NL00000062114
US00000003013,NL00000051603
US00000003013,RU00000083124
US00000003013,FR00000072922
US00000000795,US00000051608
US00000003507,US00000051666
US00000003507,RU00000062190
US00000003507,NL00000062115
US00000003507,FR00000062120
US00000003507,GB00000051583
US00000000795,NL00000083263
US00000003507,DE00000083274
US00000003507,US00000083289
US00000003507,RU00000083324
US00000003507,NL00000051809
US00000003013,FR00000062249
US00000003507,FR00000083205
US00000003013,NL00000062384
DE00000001742,RU00000083233
NL00000050788,FR00000013596
DE00000080214,US00000036721
NL00000050889,GB00000036722
NL00000051437,RU00000036730
NL00000051437,GB00000013620
US00000051455,NL00000036749
NL00000050889,US00000013642
NL00000050889,NL00000013650
NL00000051437,DE00000043856
NL00000050889,FR00000013661
GB00000052082,GB00000013670
DE00000080214,DE00000036785
US00000051108,FR00000036788
DE00000080214,DE00000036810
DE00000080214,US00000036815
DE00000080214,RU00000036823
NL00000051437,GB00000036834
NL00000050788,RU00000013745
NL00000050788,RU00000036857
GB00000052082,DE00000013748
DE00000080214,FR00000013753
DE00000080214,FR00000013761
NL00000051437,DE00000036880
NL00000050788,NL00000036900
US00000051455,FR00000013786
GB00000052082,US00000013787
US00000051455,DE00000013794
NL00000050889,RU00000013799
DE00000080214,DE00000036919
DE00000080214,FR00000036921
US00000051108,RU00000036924
US00000051455,DE00000036934
NL00000050889,RU00000036935
DE00000080214,GB00000036936
NL00000050788,US00000013816
DE00000080214,DE00000013823
GB00000052082,GB00000013828
US00000051108,RU00000036945
NL00000051437,US00000013829
US00000051455,NL00000036951
NL00000050788,FR00000013832
NL00000051437,FR00000013833
NL00000051437,GB00000013846
GB00000052082,RU00000013860
NL00000050889,NL00000013862
NL00000051437,US00000036979
US00000051455,US00000013877
US00000051455,US00000036988
NL00000050889,FR00000013892
NL00000050788,US00000037003
US00000051455,NL00000037006
US00000051455,RU00000037009
US00000051455,GB00000013902
NL00000050889,DE00000013904
US00000051455,RU00000013905
NL00000051437,RU00000037016
NL00000051437,DE00000037054
NL00000051437,RU00000013925
NL00000050788,DE00000013927
US00000051108,GB00000013929
US00000051455,NL00000037060
NL00000051437,GB00000037070
DE00000080214,FR00000013941
NL00000051437,DE00000013945
NL00000050788,NL00000013947
US00000051108,NL00000037084
US00000003013,NL00000072936
US00000003013,DE00000062357
US00000000795,DE00000072992
US00000000795,RU00000051512
US00000003013,FR00000051517
US00000003507,NL00000083246
US00000000795,NL00000072919
US00000003507,US00000051518
US00000000795,US00000093590
US00000003507,GB00000051520
US00000003013,DE00000077083
US00000003013,GB00000062095
US00000003507,NL00000083306
US00000003013,NL00000062277
US00000003507,GB00000077129
US00000000795,DE00000051609
US00000000795,NL00000083334
US00000003013,US00000072801
US00000000795,NL00000062247
US00000003507,FR00000051575
US00000003507,RU00000083135
US00000000795,NL00000083136
US00000003507,GB00000051704
US00000003013,NL00000051810
US00000000795,DE00000072955
US00000000795,FR00000051670
US00000003013,GB00000051562
US00000051108,US00000012765
NL00000051437,DE00000037429
US00000003507,US00000083147
US00000000795,GB00000062361
US00000003507,DE00000072975
US00000003013,FR00000051556
US00000051455,GB00000012770
US00000003013,DE00000062213
US00000000795,RU00000072825
US00000000795,US00000072916
US00000003507,DE00000051478
US00000000795,US00000051665
US00000000795,GB00000072828
US00000003013,GB00000083169
US00000003013,NL00000051696
US00000003507,RU00000072962
US00000003507,RU00000062083
US00000003507,RU00000062037
DE00000001742,FR00000051475
US00000003013,FR00000051652
US00000003507,US00000062233
NL00000050788,FR00000035852
DE00000080214,US00000012781
NL00000050889,GB00000012789
NL00000050788,RU00000035875
NL00000050889,GB00000012792
US00000051455,RU00000012805
US00000051108,DE00000012806
DE00000080214,GB00000035901
NL00000050889,NL00000035903
NL00000050889,US00000012815
GB00000052082,RU00000012816
NL00000050889,FR00000012821
NL00000051437,NL00000023061
NL00000050788,DE00000012833
DE00000080214,DE00000012835
DE00000080214,US00000012839
NL00000051437,GB00000016373
NL00000050788,US00000016385
GB00000052082,RU00000039566
GB00000052082,US00000018189
DE00000080214,FR00000016411
GB00000052082,RU00000015372
GB00000052082,FR00000047837
US00000051455,DE00000016448
US00000051108,FR00000019879
NL00000050889,GB00000037760
NL00000050788,RU00000043745
NL00000051437,FR00000037097
GB00000052082,FR00000045748
NL00000050788,US00000015373
NL00000050889,DE00000039655
NL00000050889,GB00000037100
NL00000050788,US00000039679
GB00000052082,FR00000037125
NL00000050788,FR00000037126
NL00000050788,NL00000013994
NL00000050889,DE00000013995
NL00000050889,RU00000013996
NL00000050889,FR00000013997
NL00000050788,FR00000037127
DE00000080214,US00000013999
NL00000050889,RU00000037131
NL00000051437,FR00000037135
NL00000051437,DE00000014006
US00000051455,DE00000037137
NL00000050889,US00000014007
NL00000050788,RU00000037142
DE00000080214,GB00000014011
DE00000080214,DE00000014013
DE00000080214,DE00000037144
US00000000795,RU00000077134
US00000000795,RU00000051655
US00000003013,GB00000062064
US00000003507,US00000083067
NL00000050889,GB00000035520
US00000003507,GB00000083186
US00000003507,RU00000083220
US00000003507,RU00000051597
US00000000795,DE00000051745
US00000000795,NL00000051495
US00000003013,GB00000051627
US00000000795,RU00000083004
US00000003507,FR00000072751
NL00000050889,RU00000038154
NL00000050788,DE00000037088
DE00000080214,DE00000013965
DE00000080214,GB00000013967
NL00000050889,RU00000037091
GB00000052082,GB00000013970
US00000051455,NL00000037686
DE00000080214,GB00000039451
DE00000080214,DE00000039458
NL00000050889,NL00000016298
GB00000052082,DE00000039487
DE00000080214,FR00000039500
NL00000050889,RU00000039504
GB00000052082,NL00000016341
US00000051108,NL00000013971
US00000051455,NL00000014641
NL00000050889,FR00000037799
NL00000050788,NL00000037803
NL00000050788,US00000014646
NL00000051437,RU00000037806
GB00000052082,RU00000014651
GB00000052082,FR00000037813
NL00000051437,GB00000037815
NL00000051437,NL00000037817
NL00000050889,NL00000037822
NL00000051437,DE00000014655
NL00000050788,NL00000014656
NL00000050788,DE00000037824
NL00000050788,DE00000014659
DE00000080214,GB00000014662
NL00000051437,RU00000037840
NL00000050889,US00000014672
NL00000051437,DE00000014673
DE00000080214,FR00000014675
GB00000052082,FR00000014676
NL00000050889,FR00000037845
NL00000050889,US00000037863
NL00000050788,NL00000014702
NL00000051437,NL00000014703
DE00000080214,DE00000014706
NL00000050788,RU00000014707
GB00000052082,NL00000014715
NL00000050788,US00000014717
NL00000051437,RU00000037870
NL00000050889,US00000037878
NL00000051437,US00000037886
GB00000052082,DE00000037887
US00000051108,GB00000037888
NL00000050788,NL00000014740
NL00000051437,GB00000037892
NL00000050889,GB00000037895
NL00000050889,FR00000014743
GB00000052082,FR00000014750
NL00000051437,GB00000021001
DE00000080214,RU00000037898
NL00000050788,GB00000014757
DE00000080214,GB00000037920
NL00000050889,US00000037930
NL00000051437,FR00000037934
NL00000050788,FR00000037939
US00000051455,RU00000037944
GB00000052082,DE00000014791
US00000051455,NL00000037946
DE00000080214,US00000037947
NL00000051437,FR00000014803
NL00000050889,NL00000037961
US00000003013,NL00000077246
US00000003507,NL00000077258
US00000003013,GB00000077268
DE00000080214,FR00000037154
NL00000050788,FR00000014020
NL00000050889,NL00000016268
NL00000050788,RU00000037162
US00000051108,RU00000037166
NL00000051437,GB00000037170
NL00000050889,US00000037172
NL00000051437,RU00000014032
NL00000050788,GB00000037177
GB00000052082,FR00000014033
DE00000080214,RU00000037178
NL00000050889,DE00000037183
NL00000051437,FR00000037185
NL00000050788,US00000037189
NL00000051437,DE00000014052
DE00000080214,US00000014068
US00000051455,GB00000014072
NL00000051437,NL00000014074
NL00000050788,RU00000037217
NL00000050788,DE00000014078
US00000051455,DE00000014083
US00000051455,NL00000037233
DE00000080214,GB00000014109
US00000051455,FR00000014122
DE00000080214,DE00000014123
GB00000052082,DE00000037262
GB00000052082,FR00000037265
NL00000051437,FR00000037268
NL00000050889,GB00000037276
US00000051108,GB00000037277
NL00000050889,GB00000014140
US00000051455,GB00000014171
NL00000050889,FR00000014172
DE00000080214,DE00000037319
NL00000050788,FR00000037336
GB00000052082,US00000014203
GB00000052082,FR00000014216
NL00000050788,NL00000014221
GB00000052082,DE00000037361
DE00000080214,DE00000037366
US00000051455,RU00000037367
NL00000050889,RU00000037382
NL00000050889,DE00000037385
NL00000051437,US00000037407
NL00000050889,GB00000037415
NL00000050889,FR00000037420
US00000051108,FR00000037439
NL00000051437,RU00000014294
NL00000051437,GB00000037445
NL00000050889,FR00000014313
NL00000050788,NL00000014320
GB00000052082,US00000014322
GB00000052082,GB00000014325
NL00000050788,DE00000014331
NL00000050889,US00000037474
NL00000050788,NL00000014347
DE00000080214,FR00000037489
NL00000050788,NL00000037508
NL00000050788,NL00000037509
NL00000051437,RU00000014371
US00000051108,FR00000014373
US00000051108,US00000014376
US00000000795,NL00000077283
US00000003507,NL00000077284
US00000000795,NL00000077301
US00000000795,DE00000077312
US00000000795,FR00000077321
US00000051455,GB00000015522
DE00000080214,NL00000038748
NL00000050788,US00000039211
DE00000080214,NL00000018210
US00000051455,GB00000041505
DE00000080214,FR00000041536
NL00000051437,DE00000041600
DE00000080214,RU00000018739
NL00000050889,NL00000018869
US00000051455,DE00000042273
US00000051455,GB00000042602
GB00000052082,GB00000042782
DE00000080214,NL00000042949
DE00000080214,DE00000019797
DE00000080214,FR00000019830
GB00000052082,FR00000043128
NL00000051437,DE00000043273
DE00000080214,RU00000043320
NL00000050788,DE00000020174
DE00000080214,FR00000043363
NL00000051437,US00000020367
GB00000052082,RU00000020630
NL00000050889,GB00000043881
DE00000080214,US00000043974
NL00000050788,GB00000044010
NL00000051437,US00000044139
DE00000080214,DE00000044368
GB00000052082,FR00000021219
NL00000050889,US00000021225
US00000051108,US00000044425
NL00000050889,RU00000021380
NL00000050889,US00000044805
DE00000080214,NL00000044828
US00000051455,US00000038907
NL00000050788,DE00000038915
NL00000050788,FR00000015780
DE00000080214,DE00000038932
NL00000051437,RU00000038933
NL00000050788,RU00000038941
NL00000050889,US00000015794
NL00000050889,NL00000038950
GB00000052082,RU00000015803
NL00000050788,GB00000038968
NL00000050788,FR00000038976
DE00000080214,NL00000015843
NL00000051437,NL00000015844
NL00000050788,RU00000039028
NL00000051437,US00000015877
DE00000080214,NL00000015894
US00000051455,DE00000039053
GB00000052082,GB00000015939
DE00000080214,NL00000039076
NL00000050889,DE00000039085
NL00000050889,GB00000039116
NL00000051437,US00000039119
DE00000080214,GB00000015987
NL00000050788,US00000015991
GB00000052082,RU00000016001
US00000051455,RU00000016011
NL00000050889,FR00000039166
NL00000050889,RU00000039167
DE00000080214,GB00000016035
US00000051455,FR00000039184
GB00000052082,DE00000039189
DE00000080214,DE00000039197
NL00000050788,US00000016070
NL00000051437,DE00000039237
NL00000050889,NL00000016107
DE00000080214,GB00000039263
NL00000050788,GB00000016143
NL00000050889,RU00000037528
