cow_id,cow_ebv,bull_id,bull_ebv,average_ebv,difference_ebv,inbreeding_level
DE00000013001,45.4,NL00000050788,691.9,368.7,646.5,0.0
FR00000037755,435.0,NL00000050889,650.7,542.9,215.7,0.0
RU00000013003,640.7,DE00000080214,704.2,672.5,63.5,0.0
DE00000013021,-276.4,NL00000051437,772.5,248.1,1048.9,0.0
FR00000036115,-512.8,NL00000050788,691.9,89.6,1204.7,0.0
RU00000036137,213.8,NL00000051437,772.5,493.2,558.7,0.0
DE00000036142,521.1,NL00000050889,650.7,585.9,129.6,0.0
RU00000036146,344.4,NL00000050889,650.7,497.6,306.3,0.0
FR00000036148,969.8,US00000051108,477.0,723.4,492.8,0.0
NL00000036153,354.6,NL00000050889,650.7,502.7,296.1,0.0
RU00000036154,1022.4,GB00000052082,480.4,751.4,542.0,0.0
DE00000036158,408.9,NL00000051437,772.5,590.7,363.6,0.0
GB00000036161,919.9,US00000051455,489.8,704.9,430.1,0.0
RU00000013073,550.2,NL00000051437,772.5,661.4,222.3,0.0
US00000036177,-156.3,DE00000080214,704.2,274.0,860.5,0.0
RU00000036180,665.8,US00000051455,489.8,577.8,176.0,0.0
NL00000036181,543.9,NL00000051437,772.5,658.2,228.6,0.0
NL00000036184,225.5,NL00000050788,691.9,458.7,466.4,0.0
RU00000013089,1098.2,US00000051455,489.8,794.0,608.4,0.0
US00000036191,-500.2,NL00000050788,691.9,95.9,1192.1,0.0
FR00000013097,1031.8,US00000051108,477.0,754.4,554.8,0.0
RU00000036208,223.8,NL00000051437,772.5,498.2,548.7,0.0
RU00000013124,-694.6,NL00000050889,650.7,-21.9,1345.3,0.0
FR00000013131,191.8,NL00000051437,772.5,482.2,580.7,0.0
GB00000036241,1175.9,US00000051455,489.8,832.9,686.1,0.0
RU00000013145,295.9,DE00000080214,704.2,500.1,408.3,0.0
DE00000036255,-447.8,NL00000050788,691.9,122.1,1139.7,0.0
FR00000013158,427.0,NL00000050889,650.7,538.9,223.7,0.0
GB00000036264,428.3,NL00000051437,772.5,600.4,344.2,0.0
US00000013164,-217.8,NL00000050889,650.7,216.5,868.5,0.0
US00000036271,381.5,DE00000080214,704.2,542.9,322.7,0.0
NL00000013174,2.8,NL00000050889,650.7,326.8,647.9,0.0
US00000013177,250.0,NL00000050788,691.9,471.0,441.9,0.0
FR00000036285,350.3,NL00000051437,772.5,561.4,422.2,0.0
DE00000036287,130.0,NL00000050788,691.9,411.0,561.9,0.0
FR00000036306,535.6,NL00000050788,691.9,613.8,156.3,0.0
GB00000013213,733.5,GB00000052082,480.4,606.9,253.1,0.0
RU00000036309,775.0,NL00000050889,650.7,712.9,124.3,0.0
DE00000013249,1360.7,GB00000052082,480.4,920.5,880.3,0.0
RU00000036351,-756.7,DE00000080214,704.2,-26.2,1460.9,0.0
NL00000036352,1549.8,US00000051455,489.8,1019.8,1060.0,0.0
GB00000013250,916.7,US00000051108,477.0,696.9,439.7,0.0
US00000013251,417.4,NL00000050788,691.9,554.7,274.5,0.0
DE00000036356,-229.8,NL00000050788,691.9,231.1,921.7,0.0
US00000013253,231.2,NL00000050889,650.7,441.0,419.5,0.0
FR00000013254,1086.7,NL00000050889,650.7,868.7,436.0,0.0
RU00000013256,-1134.3,NL00000051437,772.5,-180.9,1906.8,0.0
GB00000036361,493.2,NL00000050889,650.7,572.0,157.5,0.0
GB00000036362,322.9,NL00000051437,772.5,547.7,449.6,0.0
RU00000036367,473.0,NL00000050889,650.7,561.9,177.7,0.0
NL00000013264,-216.7,DE00000080214,704.2,243.8,920.9,0.0
NL00000013266,375.0,NL00000050889,650.7,512.9,275.7,0.0
FR00000036370,603.7,DE00000080214,704.2,654.0,100.5,0.0
FR00000013275,-942.8,NL00000050889,650.7,-146.0,1593.5,0.0
RU00000013278,881.5,GB00000052082,480.4,680.9,401.1,0.0
NL00000036384,-510.7,DE00000080214,704.2,96.8,1214.9,0.0
DE00000013287,15.6,NL00000051437,772.5,394.1,756.9,0.0
NL00000013288,-70.8,NL00000050889,650.7,290.0,721.5,0.0
NL00000036386,-436.6,NL00000050889,650.7,107.1,1087.3,0.0
RU00000036407,1065.8,US00000051108,477.0,771.4,588.8,0.0
GB00000013310,1133.9,US00000051455,489.8,811.9,644.1,0.0
RU00000036411,-16.1,DE00000080214,704.2,344.1,720.3,0.0
FR00000036412,316.2,NL00000051437,772.5,544.4,456.3,0.0
DE00000036413,402.4,NL00000050788,691.9,547.2,289.5,0.0
FR00000023315,789.0,GB00000052082,480.4,634.7,308.6,0.0
RU00000036414,347.6,NL00000050889,650.7,499.2,303.1,0.0
GB00000013316,-173.6,NL00000050889,650.7,238.6,824.3,0.0
US00000036418,444.4,NL00000050788,691.9,568.2,247.5,0.0
DE00000036419,787.0,US00000051455,489.8,638.4,297.2,0.0
US00000036424,338.7,NL00000050889,650.7,494.7,312.0,0.0
GB00000036425,788.9,US00000051455,489.8,639.4,299.1,0.0
RU00000036426,802.0,GB00000052082,480.4,641.2,321.6,0.0
DE00000013323,546.7,DE00000080214,704.2,625.5,157.5,0.0
RU00000036428,631.4,NL00000051437,772.5,702.0,141.1,0.0
RU00000077158,-576.9,US00000000795,1867.9,645.5,2444.8,0.0
FR00000036437,-535.8,NL00000050788,691.9,78.1,1227.7,0.0
FR00000036446,620.5,DE00000080214,704.2,662.4,83.7,0.0
FR00000013345,-66.8,NL00000050788,691.9,312.6,758.7,0.0
NL00000077162,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
US00000036455,548.6,DE00000080214,704.2,626.4,155.6,0.0
US00000039385,436.2,NL00000051437,772.5,604.4,336.3,0.0
FR00000046626,121.0,NL00000050788,691.9,406.5,570.9,0.0
US00000036457,529.3,NL00000051437,772.5,650.9,243.2,0.0
FR00000013350,-88.0,NL00000050788,691.9,302.0,779.9,0.0
US00000036467,650.5,DE00000080214,704.2,677.4,53.7,0.0
RU00000013360,-492.5,DE00000080214,704.2,105.9,1196.7,0.0
DE00000015366,89.7,DE00000080214,704.2,397.0,614.5,0.0
NL00000013364,-894.2,NL00000050788,691.9,-101.1,1586.1,0.0
RU00000014783,170.4,NL00000050889,650.7,410.6,480.3,0.0
NL00000039438,-807.2,NL00000050788,691.9,-57.6,1499.1,0.0
RU00000038092,1065.2,GB00000052082,480.4,772.8,584.8,0.0
FR00000039444,378.6,NL00000050889,650.7,514.7,272.1,0.0
RU00000016286,754.9,US00000051455,489.8,622.4,265.1,0.0
GB00000013383,992.0,GB00000052082,480.4,736.2,511.6,0.0
US00000013390,288.4,NL00000050889,650.7,469.6,362.3,0.0
NL00000036494,-57.9,DE00000080214,704.2,323.2,762.1,0.0
DE00000036496,691.7,US00000051455,489.8,590.8,201.9,0.0
NL00000013392,713.2,US00000051455,489.8,601.5,223.4,0.0
GB00000013396,-326.3,DE00000080214,704.2,189.0,1030.5,0.0
NL00000013402,464.8,NL00000050788,691.9,578.4,227.1,0.0
DE00000013410,-413.0,NL00000050788,691.9,139.5,1104.9,0.0
RU00000036524,1030.3,US00000051108,477.0,753.7,553.3,0.0
DE00000036527,229.4,NL00000050889,650.7,440.1,421.3,0.0
DE00000013433,482.9,NL00000051437,772.5,627.7,289.6,0.0
GB00000013444,445.9,NL00000051437,772.5,609.2,326.6,0.0
DE00000036537,-95.3,NL00000050889,650.7,277.7,746.0,0.0
NL00000036546,734.6,US00000051455,489.8,612.2,244.8,0.0
FR00000036557,-264.4,NL00000051437,772.5,254.1,1036.9,0.0
RU00000036570,-598.9,NL00000051437,772.5,86.8,1371.4,0.0
GB00000036588,788.0,GB00000052082,480.4,634.2,307.6,0.0
DE00000036603,-399.4,NL00000050788,691.9,146.3,1091.3,0.0
RU00000036607,522.7,DE00000080214,704.2,613.5,181.5,0.0
US00000036609,478.7,DE00000080214,704.2,591.5,225.5,0.0
DE00000036617,296.3,NL00000051437,772.5,534.4,476.2,0.0
US00000013505,979.1,US00000051455,489.8,734.4,489.3,0.0
GB00000036630,515.1,NL00000050788,691.9,603.5,176.8,0.0
DE00000036639,715.3,US00000051455,489.8,602.5,225.5,0.0
NL00000013515,859.2,GB00000052082,480.4,669.8,378.8,0.0
GB00000013519,380.7,DE00000080214,704.2,542.5,323.5,0.0
DE00000036647,-532.5,DE00000080214,704.2,85.9,1236.7,0.0
NL00000036651,867.4,GB00000052082,480.4,673.9,387.0,0.0
US00000036659,382.3,NL00000051437,772.5,577.4,390.2,0.0
GB00000013542,-202.6,NL00000050889,650.7,224.1,853.3,0.0
NL00000036666,-553.1,DE00000080214,704.2,75.6,1257.3,0.0
GB00000036673,-331.5,DE00000080214,704.2,186.4,1035.7,0.0
DE00000036674,1186.4,GB00000052082,480.4,833.4,706.0,0.0
FR00000013560,771.6,US00000051455,489.8,630.7,281.8,0.0
FR00000013563,985.1,US00000051455,489.8,737.4,495.3,0.0
GB00000036688,286.6,NL00000050889,650.7,468.7,364.1,0.0
FR00000013566,1321.8,US00000051108,477.0,899.4,844.8,0.0
US00000013573,332.4,NL00000050788,691.9,512.2,359.5,0.0
DE00000013574,596.6,NL00000050788,691.9,644.2,95.3,0.0
US00000013577,-216.6,NL00000050889,650.7,217.1,867.3,0.0
NL00000036697,633.1,NL00000050889,650.7,641.9,17.6,0.0
GB00000008613,328.5,DE00000080214,704.2,516.4,375.7,0.0
RU00000008615,773.8,GB00000052082,480.4,627.1,293.4,0.0
DE00000031765,-622.1,DE00000080214,704.2,41.1,1326.3,0.0
FR00000031767,1307.0,GB00000052082,480.4,893.7,826.6,0.0
GB00000031779,684.9,US00000051455,489.8,587.4,195.1,0.0
GB00000031792,750.8,GB00000052082,480.4,615.6,270.4,0.0
GB00000008667,1345.1,US00000051455,489.8,917.4,855.3,0.0
NL00000031801,821.6,US00000051455,489.8,655.7,331.8,0.0
NL00000031809,275.1,DE00000080214,704.2,489.7,429.1,0.0
GB00000031817,-177.0,NL00000050788,691.9,257.5,868.9,0.0
US00000008690,512.6,NL00000050788,691.9,602.2,179.3,0.0
NL00000031826,706.4,GB00000052082,480.4,593.4,226.0,0.0
FR00000008704,886.3,NL00000050889,650.7,768.5,235.6,0.0
RU00000031837,-688.3,NL00000051437,772.5,42.1,1460.8,0.0
FR00000031846,1054.0,GB00000052082,480.4,767.2,573.6,0.0
US00000008747,1252.6,US00000051455,489.8,871.2,762.8,0.0
FR00000031869,1119.2,GB00000052082,480.4,799.8,638.8,0.0
FR00000031871,913.0,GB00000052082,480.4,696.7,432.6,0.0
NL00000008796,508.7,DE00000080214,704.2,606.5,195.5,0.0
GB00000031921,404.1,DE00000080214,704.2,554.2,300.1,0.0
NL00000031925,1348.3,US00000051108,477.0,912.7,871.3,0.0
NL00000031928,503.9,NL00000051437,772.5,638.2,268.6,0.0
DE00000031934,-1088.6,NL00000050889,650.7,-218.9,1739.3,0.0
FR00000008809,575.5,DE00000080214,704.2,639.9,128.7,0.0
RU00000008815,1352.8,US00000051108,477.0,914.9,875.8,0.0
GB00000008822,1067.9,US00000051455,489.8,778.9,578.1,0.0
US00000008830,194.9,DE00000080214,704.2,449.6,509.3,0.0
RU00000008831,158.9,DE00000080214,704.2,431.6,545.3,0.0
DE00000031963,-338.1,DE00000080214,704.2,183.1,1042.3,0.0
RU00000031964,1333.3,US00000051108,477.0,905.2,856.3,0.0
DE00000008843,371.4,NL00000050889,650.7,511.1,279.3,0.0
GB00000008847,-75.7,DE00000080214,704.2,314.3,779.9,0.0
GB00000008852,329.4,NL00000050889,650.7,490.1,321.3,0.0
FR00000031983,613.7,DE00000080214,704.2,659.0,90.5,0.0
GB00000031992,523.4,NL00000051437,772.5,648.0,249.1,0.0
FR00000008870,-321.8,NL00000050889,650.7,164.5,972.5,0.0
GB00000032028,305.7,DE00000080214,704.2,505.0,398.5,0.0
FR00000008910,-45.8,NL00000051437,772.5,363.4,818.3,0.0
FR00000008911,794.0,GB00000052082,480.4,637.2,313.6,0.0
GB00000032045,495.7,DE00000080214,704.2,600.0,208.5,0.0
NL00000032049,82.6,NL00000050889,650.7,366.7,568.1,0.0
GB00000032064,-118.1,DE00000080214,704.2,293.1,822.3,0.0
US00000008939,639.2,NL00000051437,772.5,705.9,133.3,0.0
DE00000008941,607.5,DE00000080214,704.2,655.9,96.7,0.0
NL00000032073,728.5,US00000051108,477.0,602.8,251.5,0.0
US00000008945,604.2,NL00000051437,772.5,688.4,168.3,0.0
DE00000032074,420.4,NL00000050788,691.9,556.2,271.5,0.0
US00000032077,647.8,NL00000050788,691.9,669.9,44.1,0.0
RU00000032080,807.5,GB00000052082,480.4,643.9,327.1,0.0
FR00000032089,151.9,DE00000080214,704.2,428.1,552.3,0.0
RU00000008974,-385.4,NL00000051437,772.5,193.6,1157.9,0.0
NL00000008975,585.3,NL00000051437,772.5,678.9,187.2,0.0
US00000032098,-464.4,NL00000050788,691.9,113.8,1156.3,0.0
GB00000032105,1230.3,US00000051108,477.0,853.7,753.3,0.0
RU00000008992,359.6,NL00000050889,650.7,505.2,291.1,0.0
RU00000032112,203.1,DE00000080214,704.2,453.7,501.1,0.0
US00000032117,591.3,NL00000051437,772.5,681.9,181.2,0.0
US00000009000,-558.8,NL00000051437,772.5,106.9,1331.3,0.0
FR00000032168,397.2,NL00000050889,650.7,524.0,253.5,0.0
DE00000009041,777.1,GB00000052082,480.4,628.7,296.7,0.0
RU00000032172,310.7,DE00000080214,704.2,507.5,393.5,0.0
NL00000009043,346.5,DE00000080214,704.2,525.4,357.7,0.0
RU00000032176,20.0,NL00000050788,691.9,356.0,671.9,0.0
NL00000009052,720.2,US00000051455,489.8,605.0,230.4,0.0
NL00000009056,977.0,GB00000052082,480.4,728.7,496.6,0.0
US00000021891,114.5,NL00000050788,691.9,403.2,577.4,0.0
NL00000062043,108.1,US00000003013,1528.6,818.3,1420.5,0.0
NL00000072969,324.4,DE00000001742,1510.6,917.5,1186.2,0.0
NL00000093609,93.8,US00000000795,1867.9,980.9,1774.1,0.0
NL00000062085,-9.0,DE00000001742,1510.6,750.8,1519.6,0.0
GB00000083050,-34.4,US00000003507,1782.9,874.3,1817.3,0.0
FR00000083052,550.5,US00000003507,1782.9,1166.7,1232.4,0.0
RU00000072977,283.7,US00000000795,1867.9,1075.8,1584.2,0.0
US00000083053,819.4,DE00000001742,1510.6,1165.0,691.2,0.0
RU00000062094,-294.4,US00000000795,1867.9,786.8,2162.3,0.0
FR00000083215,-1295.4,US00000003507,1782.9,243.8,3078.3,0.0
GB00000072878,788.6,US00000003507,1782.9,1285.8,994.3,0.0
US00000015264,434.4,NL00000050788,691.9,563.2,257.5,0.0
US00000062291,1017.5,US00000003013,1528.6,1273.0,511.1,0.0
US00000051523,80.3,DE00000001742,1510.6,795.4,1430.3,0.0
US00000083348,846.8,US00000000795,1867.9,1357.4,1021.1,0.0
DE00000051462,546.2,US00000000795,1867.9,1207.1,1321.7,0.0
DE00000072862,948.2,US00000003507,1782.9,1365.6,834.7,0.0
NL00000062260,-506.0,US00000000795,1867.9,681.0,2373.9,0.0
GB00000062349,163.6,US00000003507,1782.9,973.3,1619.3,0.0
RU00000062044,-39.7,US00000003013,1528.6,744.4,1568.3,0.0
NL00000051778,166.3,US00000003013,1528.6,847.4,1362.3,0.0
FR00000051580,-417.4,US00000000795,1867.9,725.3,2285.3,0.0
RU00000035560,930.1,US00000051455,489.8,709.9,440.3,0.0
US00000062105,-418.4,US00000000795,1867.9,724.8,2286.3,0.0
US00000051749,798.8,US00000000795,1867.9,1333.4,1069.1,0.0
RU00000035572,284.4,NL00000050889,650.7,467.6,366.3,0.0
US00000012460,1142.8,US00000051455,489.8,816.3,653.0,0.0
NL00000012467,473.5,DE00000080214,704.2,588.9,230.7,0.0
RU00000012468,598.4,NL00000050788,691.9,645.2,93.5,0.0
US00000035575,-442.0,NL00000050788,691.9,125.0,1133.9,0.0
FR00000072855,-85.0,US00000000795,1867.9,891.5,1952.9,0.0
RU00000038507,-575.0,NL00000050788,691.9,58.5,1266.9,0.0
FR00000038454,-455.2,NL00000050788,691.9,118.4,1147.1,0.0
NL00000012491,489.9,NL00000051437,772.5,631.2,282.6,0.0
DE00000035597,702.7,US00000051108,477.0,589.9,225.7,0.0
US00000035598,-16.6,NL00000050788,691.9,337.7,708.5,0.0
RU00000038506,418.2,NL00000051437,772.5,595.4,354.3,0.0
DE00000012496,442.1,DE00000080214,704.2,573.2,262.1,0.0
RU00000012497,414.3,NL00000051437,772.5,593.4,358.2,0.0
GB00000012498,868.4,GB00000052082,480.4,674.4,388.0,0.0
DE00000012499,473.6,NL00000050889,650.7,562.2,177.1,0.0
US00000035611,224.0,NL00000050788,691.9,458.0,467.9,0.0
US00000035676,-182.2,NL00000051437,772.5,295.2,954.7,0.0
US00000012565,130.0,NL00000050788,691.9,411.0,561.9,0.0
NL00000035681,791.7,US00000051108,477.0,634.4,314.7,0.0
US00000012570,531.7,DE00000080214,704.2,618.0,172.5,0.0
NL00000035683,796.1,GB00000052082,480.4,638.2,315.7,0.0
RU00000035684,234.8,NL00000051437,772.5,503.7,537.7,0.0
RU00000012573,618.7,NL00000050889,650.7,634.7,32.0,0.0
RU00000083258,452.6,US00000000795,1867.9,1160.3,1415.3,0.0
GB00000072930,-892.5,US00000000795,1867.9,487.7,2760.4,0.0
DE00000012574,638.4,NL00000051437,772.5,705.5,134.1,0.0
NL00000042754,164.3,DE00000080214,704.2,434.3,539.9,0.0
NL00000083024,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
DE00000012575,684.4,GB00000052082,480.4,582.4,204.0,0.0
FR00000035693,986.4,GB00000052082,480.4,733.4,506.0,0.0
NL00000083029,-468.8,US00000003507,1782.9,657.1,2251.7,0.0
US00000072690,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
NL00000012582,925.5,GB00000052082,480.4,702.9,445.1,0.0
DE00000072923,478.4,DE00000001742,1510.6,994.5,1032.2,0.0
US00000051751,-214.8,US00000003507,1782.9,784.1,1997.7,0.0
DE00000083005,530.3,US00000003013,1528.6,1029.4,998.3,0.0
FR00000012585,408.2,NL00000051437,772.5,590.4,364.3,0.0
RU00000062240,699.3,US00000000795,1867.9,1283.6,1168.6,0.0
RU00000072897,161.6,US00000003507,1782.9,972.3,1621.3,0.0
NL00000051667,111.2,US00000003507,1782.9,947.1,1671.7,0.0
DE00000051586,413.1,US00000003507,1782.9,1098.0,1369.8,0.0
GB00000072784,518.3,DE00000001742,1510.6,1014.4,992.3,0.0
DE00000051589,119.0,US00000003507,1782.9,951.0,1663.9,0.0
RU00000072898,891.8,US00000003507,1782.9,1337.4,891.1,0.0
US00000083285,-1194.0,US00000003507,1782.9,294.5,2976.9,0.0
GB00000035710,193.4,NL00000050889,650.7,422.1,457.3,0.0
US00000072954,440.4,US00000003013,1528.6,984.5,1088.2,0.0
US00000051544,192.7,US00000000795,1867.9,1030.3,1675.2,0.0
US00000012600,-317.6,NL00000050788,691.9,187.2,1009.5,0.0
FR00000083075,238.5,US00000003013,1528.6,883.5,1290.1,0.0
FR00000012602,772.5,US00000051108,477.0,624.8,295.5,0.0
GB00000062389,-378.0,US00000003507,1782.9,702.5,2160.9,0.0
DE00000062197,500.1,US00000003507,1782.9,1141.5,1282.8,0.0
DE00000035714,608.9,NL00000051437,772.5,690.7,163.6,0.0
NL00000062202,361.8,US00000003507,1782.9,1072.4,1421.1,0.0
NL00000035719,-12.5,NL00000050788,691.9,339.7,704.4,0.0
DE00000072758,362.1,US00000003013,1528.6,945.4,1166.5,0.0
GB00000035741,219.4,NL00000050788,691.9,455.7,472.5,0.0
US00000051714,864.9,US00000003013,1528.6,1196.8,663.7,0.0
RU00000083151,362.1,US00000003013,1528.6,945.4,1166.5,0.0
FR00000035744,589.0,NL00000050889,650.7,619.9,61.7,0.0
GB00000083106,456.7,US00000000795,1867.9,1162.3,1411.2,0.0
DE00000072679,-199.6,US00000003507,1782.9,791.7,1982.5,0.0
RU00000072928,739.2,US00000000795,1867.9,1303.6,1128.7,0.0
FR00000012633,632.4,NL00000050788,691.9,662.2,59.5,0.0
FR00000072824,-79.5,US00000000795,1867.9,894.2,1947.4,0.0
GB00000012634,478.6,NL00000050889,650.7,564.7,172.1,0.0
RU00000012643,129.6,NL00000051437,772.5,451.1,642.9,0.0
FR00000051700,943.1,US00000003013,1528.6,1235.8,585.5,0.0
NL00000051480,-445.7,US00000003507,1782.9,668.6,2228.6,0.0
FR00000083040,373.3,US00000003013,1528.6,950.9,1155.3,0.0
DE00000062082,-13.0,US00000000795,1867.9,927.5,1880.9,0.0
GB00000012644,339.6,NL00000050889,650.7,495.2,311.1,0.0
DE00000083045,591.0,US00000003013,1528.6,1059.8,937.6,0.0
NL00000072704,355.8,US00000003507,1782.9,1069.4,1427.1,0.0
DE00000083181,365.3,DE00000001742,1510.6,937.9,1145.3,0.0
NL00000035749,148.8,NL00000051437,772.5,460.7,623.7,0.0
FR00000035750,26.5,NL00000050788,691.9,359.2,665.4,0.0
RU00000083054,-511.2,US00000003507,1782.9,635.9,2294.1,0.0
US00000083198,-466.4,US00000003507,1782.9,658.3,2249.3,0.0
NL00000083109,752.7,US00000003507,1782.9,1267.8,1030.2,0.0
US00000062099,510.9,US00000003507,1782.9,1146.9,1272.0,0.0
NL00000072948,796.6,US00000003507,1782.9,1289.8,986.3,0.0
DE00000062039,-474.9,US00000000795,1867.9,696.5,2342.8,0.0
US00000072720,497.0,US00000000795,1867.9,1182.5,1370.9,0.0
RU00000072723,646.1,US00000003013,1528.6,1087.3,882.5,0.0
RU00000072876,-780.2,US00000000795,1867.9,543.9,2648.1,0.0
US00000062294,856.3,US00000003507,1782.9,1319.6,926.6,0.0
US00000062165,-216.2,US00000000795,1867.9,825.9,2084.1,0.0
RU00000072842,439.5,US00000000795,1867.9,1153.7,1428.4,0.0
RU00000083260,245.5,US00000003013,1528.6,887.0,1283.1,0.0
RU00000062172,-64.8,US00000000795,1867.9,901.6,1932.7,0.0
RU00000035757,-622.8,NL00000051437,772.5,74.9,1395.3,0.0
NL00000012654,-102.9,DE00000080214,704.2,300.7,807.1,0.0
DE00000012657,431.8,NL00000050788,691.9,561.9,260.1,0.0
RU00000035767,488.5,DE00000080214,704.2,596.4,215.7,0.0
GB00000035774,458.4,NL00000050788,691.9,575.2,233.5,0.0
NL00000035777,-373.0,NL00000051437,772.5,199.8,1145.5,0.0
RU00000012671,821.8,GB00000052082,480.4,651.1,341.4,0.0
US00000072686,739.8,US00000000795,1867.9,1303.9,1128.1,0.0
NL00000012672,-294.6,NL00000050889,650.7,178.1,945.3,0.0
FR00000012673,-570.7,DE00000080214,704.2,66.8,1274.9,0.0
GB00000083225,-1246.0,DE00000001742,1510.6,132.3,2756.6,0.0
GB00000012674,97.6,NL00000050889,650.7,374.2,553.1,0.0
FR00000062069,-13.0,US00000003013,1528.6,757.8,1541.6,0.0
US00000083032,552.3,DE00000001742,1510.6,1031.4,958.3,0.0
FR00000035779,325.4,NL00000050889,650.7,488.1,325.3,0.0
NL00000062276,-1005.2,US00000003013,1528.6,261.7,2533.8,0.0
GB00000083008,-1515.0,US00000003507,1782.9,134.0,3297.9,0.0
GB00000062278,-958.0,US00000000795,1867.9,455.0,2825.9,0.0
GB00000083123,362.1,US00000003013,1528.6,945.4,1166.5,0.0
NL00000072787,239.1,US00000000795,1867.9,1053.5,1628.8,0.0
GB00000012682,266.4,NL00000050889,650.7,458.6,384.3,0.0
DE00000072790,453.2,US00000003507,1782.9,1118.1,1329.7,0.0
RU00000035789,0.2,NL00000050788,691.9,346.1,691.7,0.0
RU00000035794,1038.2,GB00000052082,480.4,759.3,557.8,0.0
NL00000083299,-293.8,US00000003507,1782.9,744.6,2076.7,0.0
FR00000083125,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
GB00000012697,-492.9,NL00000050788,691.9,99.5,1184.8,0.0
GB00000035804,656.3,US00000051455,489.8,573.0,166.5,0.0
NL00000072961,172.5,US00000003013,1528.6,850.5,1356.1,0.0
RU00000083128,156.7,US00000000795,1867.9,1012.3,1711.2,0.0
US00000035821,1124.8,NL00000050889,650.7,887.8,474.1,0.0
NL00000062187,362.1,US00000003013,1528.6,945.4,1166.5,0.0
DE00000012735,496.1,DE00000080214,704.2,600.2,208.1,0.0
RU00000062189,-13.0,US00000003507,1782.9,885.0,1795.9,0.0
NL00000012749,392.5,DE00000080214,704.2,548.4,311.7,0.0
DE00000072848,470.2,US00000000795,1867.9,1169.1,1397.7,0.0
NL00000062245,-39.6,US00000003507,1782.9,871.7,1822.5,0.0
FR00000072753,-2.2,US00000000795,1867.9,932.9,1870.1,0.0
FR00000039373,-235.4,NL00000051437,772.5,268.6,1007.9,0.0
NL00000051551,244.9,US00000003507,1782.9,1013.9,1538.0,0.0
FR00000012750,-111.2,NL00000050889,650.7,269.8,761.9,0.0
US00000062259,-723.9,US00000003507,1782.9,529.5,2506.8,0.0
GB00000083082,168.6,US00000003507,1782.9,975.8,1614.3,0.0
GB00000051561,-466.8,US00000003507,1782.9,658.1,2249.7,0.0
US00000083137,469.2,US00000000795,1867.9,1168.6,1398.7,0.0
NL00000072805,51.6,US00000000795,1867.9,959.8,1816.3,0.0
US00000083142,362.1,DE00000001742,1510.6,936.4,1148.5,0.0
US00000083344,295.4,US00000003013,1528.6,912.0,1233.2,0.0
US00000051692,119.4,US00000003507,1782.9,951.2,1663.5,0.0
FR00000012751,898.1,US00000051455,489.8,693.9,408.3,0.0
DE00000062144,587.4,US00000003013,1528.6,1058.0,941.2,0.0
NL00000062237,-1126.2,US00000003507,1782.9,328.4,2909.1,0.0
NL00000072875,316.7,US00000000795,1867.9,1092.3,1551.2,0.0
DE00000051633,321.6,US00000000795,1867.9,1094.8,1546.3,0.0
GB00000072950,-799.6,US00000003507,1782.9,491.7,2582.5,0.0
GB00000051734,262.9,US00000000795,1867.9,1065.4,1605.0,0.0
RU00000093604,-65.7,DE00000001742,1510.6,722.4,1576.3,0.0
NL00000093584,127.0,US00000003507,1782.9,955.0,1655.9,0.0
US00000083347,225.2,US00000003507,1782.9,1004.1,1557.7,0.0
NL00000083167,244.9,US00000000795,1867.9,1056.4,1623.0,0.0
RU00000051507,-236.6,US00000000795,1867.9,815.7,2104.5,0.0
FR00000083044,342.3,US00000003013,1528.6,935.4,1186.3,0.0
GB00000051473,543.9,US00000000795,1867.9,1205.9,1324.0,0.0
NL00000051515,247.8,US00000000795,1867.9,1057.9,1620.1,0.0
RU00000083245,-402.4,US00000003507,1782.9,690.3,2185.3,0.0
FR00000062341,-1080.5,US00000000795,1867.9,393.7,2948.4,0.0
NL00000062229,289.7,US00000003507,1782.9,1036.3,1493.2,0.0
FR00000083055,36.3,US00000003013,1528.6,782.4,1492.3,0.0
NL00000062032,445.2,US00000000795,1867.9,1156.6,1422.7,0.0
RU00000073001,-363.0,US00000000795,1867.9,752.5,2230.9,0.0
DE00000051730,1104.1,US00000003013,1528.6,1316.3,424.5,0.0
RU00000051761,-285.3,US00000003013,1528.6,621.6,1813.9,0.0
NL00000072769,-110.1,US00000003507,1782.9,836.4,1893.0,0.0
FR00000083108,-193.9,US00000000795,1867.9,837.0,2061.8,0.0
FR00000062134,1203.6,US00000000795,1867.9,1535.8,664.3,0.0
DE00000072880,292.9,US00000000795,1867.9,1080.4,1575.0,0.0
RU00000083090,-301.7,US00000003507,1782.9,740.6,2084.6,0.0
NL00000062110,161.3,DE00000001742,1510.6,835.9,1349.3,0.0
GB00000073008,-356.0,US00000003507,1782.9,713.5,2138.9,0.0
FR00000051742,522.5,US00000000795,1867.9,1195.2,1345.4,0.0
US00000035840,546.2,NL00000051437,772.5,659.4,226.3,0.0
FR00000062326,718.5,US00000003507,1782.9,1250.7,1064.4,0.0
RU00000083278,414.0,US00000000795,1867.9,1141.0,1453.9,0.0
DE00000082999,257.4,US00000003507,1782.9,1020.2,1525.5,0.0
